filename,label
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell17.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell16.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell3.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell27.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell30.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell4.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell19.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell18.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell2.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell8.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell22.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell10.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell11.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell23.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell1.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell28.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell25.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell29.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell13.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell7.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell5.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell21.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell24.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell9.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell20.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell14.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell26.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell15.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell12.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/crabshell/crabshell6.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell2.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell12.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell10.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell14.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell25.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell27.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell4.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell23.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell21.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell28.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell19.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell1.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell7.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell30.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell17.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell11.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell16.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell5.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell6.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell3.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell20.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell15.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell29.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell18.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell22.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell9.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell13.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell24.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell26.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/walnutshell/walnutshell8.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone8.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone2.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone21.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone12.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone14.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone7.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone13.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone28.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone20.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone6.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone4.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone1.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone19.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone5.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone30.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone16.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone15.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone26.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone27.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone25.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone24.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone17.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone29.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone22.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone18.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone3.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone9.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone11.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone23.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/chickenbone/chickenbone10.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit27.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit25.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit29.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit8.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit9.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit14.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit7.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit13.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit26.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit21.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit19.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit6.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit20.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit23.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit15.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit28.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit12.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit11.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit16.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit3.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit5.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit22.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit10.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit18.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit2.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit30.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit1.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit4.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit24.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/peachpit/peachpit17.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell27.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell11.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell13.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell1.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell12.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell2.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell9.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell18.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell26.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell4.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell20.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell21.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell24.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell3.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell15.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell17.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell16.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell30.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell7.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell8.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell10.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell19.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell5.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell6.jpeg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell14.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell29.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell23.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell22.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell28.jpg,1
/home/eun/PycharmProjects/project/file/generalwaste/eggshell/eggshell25.jpg,1
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach2.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach21.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach27.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach22.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach13.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach12.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach14.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach26.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach19.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach3.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/peach/peach10.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg3.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg26.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg21.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg14.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg27.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg12.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg19.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg2.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg10.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg13.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/egg/egg22.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork12.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork26.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork3.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork19.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork21.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork13.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork22.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork27.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork10.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork2.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork14.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish26.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish21.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish3.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish13.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish10.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish2.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish27.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish12.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish22.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish19.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish14.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion3.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion26.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion2.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion21.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion12.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion19.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion10.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion27.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion22.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion13.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion14.jpg,0